ID,proportion
0170,4.947099021134007e-06
0777,4.947099021134007e-06
051C,4.947099021134007e-06
05AC,4.947099021134007e-06
02B0,4.947099021134007e-06
01A7,4.947099021134007e-06
011C,4.947099021134007e-06
0407,4.947099021134007e-06
068C,4.947099021134007e-06
01DE,4.947099021134007e-06
0561,4.947099021134007e-06
03F8,4.947099021134007e-06
07AB,4.947099021134007e-06
015C,4.947099021134007e-06
0691,4.947099021134007e-06
013A,4.947099021134007e-06
056D,4.947099021134007e-06
0754,4.947099021134007e-06
0708,4.947099021134007e-06
02A1,4.947099021134007e-06
0789,4.947099021134007e-06
01F7,4.947099021134007e-06
075E,4.947099021134007e-06
06DF,4.947099021134007e-06
025B,4.947099021134007e-06
073A,4.947099021134007e-06
03A9,4.947099021134007e-06
0194,4.947099021134007e-06
001A,4.947099021134007e-06
04DA,4.947099021134007e-06
03A8,4.947099021134007e-06
00AB,4.947099021134007e-06
00E0,4.947099021134007e-06
02A6,4.947099021134007e-06
0790,4.947099021134007e-06
06B2,4.947099021134007e-06
0403,4.947099021134007e-06
059E,4.947099021134007e-06
05DD,4.947099021134007e-06
050A,4.947099021134007e-06
0756,4.947099021134007e-06
021B,4.947099021134007e-06
0509,4.947099021134007e-06
063D,4.947099021134007e-06
079A,4.947099021134007e-06
01D7,4.947099021134007e-06
071C,4.947099021134007e-06
0425,4.947099021134007e-06
0616,4.947099021134007e-06
06E2,4.947099021134007e-06
001D,4.947099021134007e-06
07A3,4.947099021134007e-06
02E4,4.947099021134007e-06
03B4,4.947099021134007e-06
023A,4.947099021134007e-06
057E,4.947099021134007e-06
01C7,4.947099021134007e-06
00A5,4.947099021134007e-06
01CB,4.947099021134007e-06
018D,4.947099021134007e-06
0055,4.947099021134007e-06
0164,4.947099021134007e-06
0383,4.947099021134007e-06
009F,4.947099021134007e-06
0565,4.947099021134007e-06
044F,4.947099021134007e-06
0468,4.947099021134007e-06
060D,4.947099021134007e-06
00DA,4.947099021134007e-06
0744,4.947099021134007e-06
06A3,4.947099021134007e-06
0537,4.947099021134007e-06
06F6,4.947099021134007e-06
04E9,4.947099021134007e-06
0495,4.947099021134007e-06
05B0,4.947099021134007e-06
025C,4.947099021134007e-06
03EA,4.947099021134007e-06
03FC,4.947099021134007e-06
04CA,4.947099021134007e-06
0515,4.947099021134007e-06
0499,4.947099021134007e-06
06AD,4.947099021134007e-06
014C,4.947099021134007e-06
024F,4.947099021134007e-06
031B,4.947099021134007e-06
03B1,4.947099021134007e-06
036A,4.947099021134007e-06
020B,4.947099021134007e-06
02E7,4.947099021134007e-06
0363,4.947099021134007e-06
0541,4.947099021134007e-06
0378,4.947099021134007e-06
0210,4.947099021134007e-06
0654,4.947099021134007e-06
0368,4.947099021134007e-06
011F,4.947099021134007e-06
065D,4.947099021134007e-06
07F8,4.947099021134007e-06
00CF,4.947099021134007e-06
0177,4.947099021134007e-06
03A0,4.947099021134007e-06
0646,4.947099021134007e-06
0655,4.947099021134007e-06
0178,4.947099021134007e-06
0750,4.947099021134007e-06
05FC,4.947099021134007e-06
02AB,4.947099021134007e-06
01BC,4.947099021134007e-06
0262,4.947099021134007e-06
064C,4.947099021134007e-06
0627,4.947099021134007e-06
0759,4.947099021134007e-06
048F,4.947099021134007e-06
000B,4.947099021134007e-06
05D0,4.947099021134007e-06
004A,4.947099021134007e-06
01D1,4.947099021134007e-06
06A7,4.947099021134007e-06
0638,4.947099021134007e-06
07D5,4.947099021134007e-06
054B,4.947099021134007e-06
00E4,4.947099021134007e-06
07AA,4.947099021134007e-06
02F6,4.947099021134007e-06
041D,4.947099021134007e-06
06C2,4.947099021134007e-06
0214,4.947099021134007e-06
031C,4.947099021134007e-06
0496,4.947099021134007e-06
05DE,4.947099021134007e-06
06E4,4.947099021134007e-06
0603,4.947099021134007e-06
016D,4.947099021134007e-06
050E,4.947099021134007e-06
047A,4.947099021134007e-06
0310,4.947099021134007e-06
0734,4.947099021134007e-06
05C7,4.947099021134007e-06
04A4,4.947099021134007e-06
05CC,4.947099021134007e-06
0094,4.947099021134007e-06
0037,4.947099021134007e-06
01EF,4.947099021134007e-06
06DD,4.947099021134007e-06
05B3,4.947099021134007e-06
035B,4.947099021134007e-06
029A,4.947099021134007e-06
07B9,4.947099021134007e-06
0664,4.947099021134007e-06
007D,4.947099021134007e-06
010E,4.947099021134007e-06
0686,4.947099021134007e-06
03AA,4.947099021134007e-06
01DC,4.947099021134007e-06
0013,4.947099021134007e-06
03E0,4.947099021134007e-06
07D0,4.947099021134007e-06
0098,4.947099021134007e-06
008E,4.947099021134007e-06
063E,4.947099021134007e-06
064B,4.947099021134007e-06
043E,4.947099021134007e-06
0208,4.947099021134007e-06
06AF,4.947099021134007e-06
04F5,4.947099021134007e-06
05BE,4.947099021134007e-06
031D,4.947099021134007e-06
017C,4.947099021134007e-06
06A1,4.947099021134007e-06
032A,4.947099021134007e-06
07F4,4.947099021134007e-06
0002,4.947099021134007e-06
0360,4.947099021134007e-06
060B,4.947099021134007e-06
0415,4.947099021134007e-06
0474,4.947099021134007e-06
032D,4.947099021134007e-06
019A,4.947099021134007e-06
003F,4.947099021134007e-06
002B,4.947099021134007e-06
07C1,4.947099021134007e-06
0067,4.947099021134007e-06
063F,4.947099021134007e-06
04FF,4.947099021134007e-06
0662,4.947099021134007e-06
00DF,4.947099021134007e-06
0539,4.947099021134007e-06
0224,4.947099021134007e-06
050F,4.947099021134007e-06
00ED,4.947099021134007e-06
01A4,4.947099021134007e-06
06EA,4.947099021134007e-06
020E,4.947099021134007e-06
0219,4.947099021134007e-06
055A,4.947099021134007e-06
019B,4.947099021134007e-06
00B3,4.947099021134007e-06
046C,4.947099021134007e-06
0001,4.947099021134007e-06
0705,4.947099021134007e-06
052E,4.947099021134007e-06
02AC,4.947099021134007e-06
0083,4.947099021134007e-06
07DA,4.947099021134007e-06
0033,4.947099021134007e-06
07A9,4.947099021134007e-06
01E2,4.947099021134007e-06
0598,4.947099021134007e-06
0784,4.947099021134007e-06
03F3,4.947099021134007e-06
0154,4.947099021134007e-06
05D9,4.947099021134007e-06
0020,4.947099021134007e-06
00A9,4.947099021134007e-06
071D,4.947099021134007e-06
05F9,4.947099021134007e-06
05F1,4.947099021134007e-06
069E,4.947099021134007e-06
01F2,4.947099021134007e-06
03B3,4.947099021134007e-06
0218,4.947099021134007e-06
046D,4.947099021134007e-06
079F,4.947099021134007e-06
0048,4.947099021134007e-06
0406,4.947099021134007e-06
0123,4.947099021134007e-06
0391,4.947099021134007e-06
053D,4.947099021134007e-06
01B8,4.947099021134007e-06
025E,4.947099021134007e-06
004F,4.947099021134007e-06
04E5,4.947099021134007e-06
0452,4.947099021134007e-06
0046,4.947099021134007e-06
05F2,4.947099021134007e-06
0327,4.947099021134007e-06
0019,4.947099021134007e-06
0437,4.947099021134007e-06
047F,4.947099021134007e-06
0147,4.947099021134007e-06
0684,4.947099021134007e-06
03F1,4.947099021134007e-06
0167,4.947099021134007e-06
0677,4.947099021134007e-06
026C,4.947099021134007e-06
0322,4.947099021134007e-06
0078,4.947099021134007e-06
014D,4.947099021134007e-06
0121,4.947099021134007e-06
037E,4.947099021134007e-06
0420,4.947099021134007e-06
07D2,4.947099021134007e-06
06A2,4.947099021134007e-06
055B,4.947099021134007e-06
0190,4.947099021134007e-06
07E2,4.947099021134007e-06
0477,4.947099021134007e-06
0182,4.947099021134007e-06
055C,4.947099021134007e-06
02B6,4.947099021134007e-06
04A2,4.947099021134007e-06
03F5,4.947099021134007e-06
07DC,4.947099021134007e-06
024E,4.947099021134007e-06
07EE,4.947099021134007e-06
0458,4.947099021134007e-06
0582,4.947099021134007e-06
037F,4.947099021134007e-06
0171,4.947099021134007e-06
0538,4.947099021134007e-06
0493,4.947099021134007e-06
01B7,4.947099021134007e-06
05DB,4.947099021134007e-06
0746,4.947099021134007e-06
021F,4.947099021134007e-06
0248,4.947099021134007e-06
0611,4.947099021134007e-06
042E,4.947099021134007e-06
05DA,4.947099021134007e-06
0146,4.947099021134007e-06
009C,4.947099021134007e-06
04DE,4.947099021134007e-06
0254,4.947099021134007e-06
04D2,4.947099021134007e-06
00B1,4.947099021134007e-06
0150,4.947099021134007e-06
0333,4.947099021134007e-06
054D,4.947099021134007e-06
0434,4.947099021134007e-06
0481,4.947099021134007e-06
0022,4.947099021134007e-06
049F,4.947099021134007e-06
0238,4.947099021134007e-06
0581,4.947099021134007e-06
0074,4.947099021134007e-06
0501,4.947099021134007e-06
04E0,4.947099021134007e-06
0429,4.947099021134007e-06
01DB,4.947099021134007e-06
0717,4.947099021134007e-06
00DB,4.947099021134007e-06
0070,4.947099021134007e-06
0685,3.298066014089338e-06
0347,3.298066014089338e-06
0758,3.298066014089338e-06
02BC,3.298066014089338e-06
05D8,3.298066014089338e-06
0505,3.298066014089338e-06
076E,3.298066014089338e-06
07B8,3.298066014089338e-06
0503,3.298066014089338e-06
003D,3.298066014089338e-06
0619,3.298066014089338e-06
07AE,3.298066014089338e-06
05FD,3.298066014089338e-06
0021,3.298066014089338e-06
045C,3.298066014089338e-06
02E6,3.298066014089338e-06
046B,3.298066014089338e-06
0438,3.298066014089338e-06
0192,3.298066014089338e-06
0645,3.298066014089338e-06
02F7,3.298066014089338e-06
054A,3.298066014089338e-06
05EB,3.298066014089338e-06
0354,3.298066014089338e-06
027A,3.298066014089338e-06
00BC,3.298066014089338e-06
0270,3.298066014089338e-06
0590,3.298066014089338e-06
01C4,3.298066014089338e-06
07E9,3.298066014089338e-06
048D,3.298066014089338e-06
03F4,3.298066014089338e-06
07B4,3.298066014089338e-06
0390,3.298066014089338e-06
0760,3.298066014089338e-06
0350,3.298066014089338e-06
0512,3.298066014089338e-06
0571,3.298066014089338e-06
06B3,3.298066014089338e-06
0492,3.298066014089338e-06
01EE,3.298066014089338e-06
01D5,3.298066014089338e-06
0482,3.298066014089338e-06
0077,3.298066014089338e-06
01B0,3.298066014089338e-06
0088,3.298066014089338e-06
056B,3.298066014089338e-06
0621,3.298066014089338e-06
0008,3.298066014089338e-06
0130,3.298066014089338e-06
02DB,3.298066014089338e-06
0029,3.298066014089338e-06
0283,3.298066014089338e-06
0058,3.298066014089338e-06
00E1,3.298066014089338e-06
00C6,3.298066014089338e-06
0607,3.298066014089338e-06
06C6,3.298066014089338e-06
0491,3.298066014089338e-06
06BE,3.298066014089338e-06
0026,3.298066014089338e-06
015E,3.298066014089338e-06
01B5,3.298066014089338e-06
03F0,3.298066014089338e-06
00B9,3.298066014089338e-06
0176,3.298066014089338e-06
0376,3.298066014089338e-06
006C,3.298066014089338e-06
049C,3.298066014089338e-06
05B7,3.298066014089338e-06
02D6,3.298066014089338e-06
07E1,3.298066014089338e-06
0413,3.298066014089338e-06
05E6,3.298066014089338e-06
0770,3.298066014089338e-06
044C,3.298066014089338e-06
070A,3.298066014089338e-06
0348,3.298066014089338e-06
026E,3.298066014089338e-06
02FC,3.298066014089338e-06
0052,3.298066014089338e-06
000C,3.298066014089338e-06
05A7,3.298066014089338e-06
03AD,3.298066014089338e-06
00A7,3.298066014089338e-06
077A,3.298066014089338e-06
0112,3.298066014089338e-06
07A1,3.298066014089338e-06
0593,3.298066014089338e-06
00AD,3.298066014089338e-06
04C5,3.298066014089338e-06
0498,3.298066014089338e-06
0411,3.298066014089338e-06
04EA,3.298066014089338e-06
005C,3.298066014089338e-06
030E,3.298066014089338e-06
07E4,3.298066014089338e-06
00FC,3.298066014089338e-06
04CC,3.298066014089338e-06
04F9,3.298066014089338e-06
0703,3.298066014089338e-06
0530,3.298066014089338e-06
00D7,3.298066014089338e-06
041A,3.298066014089338e-06
010C,3.298066014089338e-06
01CE,3.298066014089338e-06
069D,3.298066014089338e-06
01CA,3.298066014089338e-06
0114,3.298066014089338e-06
06EC,3.298066014089338e-06
0379,3.298066014089338e-06
0251,3.298066014089338e-06
023B,3.298066014089338e-06
0761,3.298066014089338e-06
015D,3.298066014089338e-06
0102,3.298066014089338e-06
034B,3.298066014089338e-06
064A,3.298066014089338e-06
00A1,3.298066014089338e-06
0068,3.298066014089338e-06
03E3,3.298066014089338e-06
03DF,3.298066014089338e-06
07BF,3.298066014089338e-06
00B0,3.298066014089338e-06
03C3,3.298066014089338e-06
0380,3.298066014089338e-06
00F1,3.298066014089338e-06
0613,3.298066014089338e-06
06D8,3.298066014089338e-06
0128,3.298066014089338e-06
03BC,3.298066014089338e-06
048A,3.298066014089338e-06
0642,3.298066014089338e-06
07A7,3.298066014089338e-06
0335,3.298066014089338e-06
00AF,3.298066014089338e-06
0448,3.298066014089338e-06
04A8,3.298066014089338e-06
01BB,3.298066014089338e-06
0696,3.298066014089338e-06
0245,3.298066014089338e-06
03CD,3.298066014089338e-06
05C6,3.298066014089338e-06
017D,3.298066014089338e-06
0559,3.298066014089338e-06
04BD,3.298066014089338e-06
01A8,3.298066014089338e-06
067E,3.298066014089338e-06
062E,3.298066014089338e-06
0542,3.298066014089338e-06
05E1,3.298066014089338e-06
02E0,3.298066014089338e-06
01AC,3.298066014089338e-06
05B1,3.298066014089338e-06
02F1,3.298066014089338e-06
0580,3.298066014089338e-06
018F,3.298066014089338e-06
047E,3.298066014089338e-06
04DC,3.298066014089338e-06
0272,3.298066014089338e-06
014F,3.298066014089338e-06
02FF,3.298066014089338e-06
03DB,3.298066014089338e-06
00A6,3.298066014089338e-06
0375,3.298066014089338e-06
035A,3.298066014089338e-06
020C,3.298066014089338e-06
0097,3.298066014089338e-06
0243,3.298066014089338e-06
0288,3.298066014089338e-06
06CF,3.298066014089338e-06
036C,3.298066014089338e-06
00BE,3.298066014089338e-06
0528,3.298066014089338e-06
0467,3.298066014089338e-06
068B,3.298066014089338e-06
0041,3.298066014089338e-06
0675,3.298066014089338e-06
0636,3.298066014089338e-06
0035,3.298066014089338e-06
0115,3.298066014089338e-06
0278,3.298066014089338e-06
01CD,3.298066014089338e-06
02CA,3.298066014089338e-06
06F5,3.298066014089338e-06
0213,3.298066014089338e-06
06D0,3.298066014089338e-06
01F8,3.298066014089338e-06
025D,3.298066014089338e-06
022F,3.298066014089338e-06
075C,3.298066014089338e-06
0557,3.298066014089338e-06
0741,3.298066014089338e-06
0160,3.298066014089338e-06
0644,3.298066014089338e-06
00EE,3.298066014089338e-06
0036,3.298066014089338e-06
001F,3.298066014089338e-06
04CD,3.298066014089338e-06
06F4,3.298066014089338e-06
0628,3.298066014089338e-06
0180,3.298066014089338e-06
020A,3.298066014089338e-06
0357,3.298066014089338e-06
01B1,3.298066014089338e-06
00D1,3.298066014089338e-06
008F,3.298066014089338e-06
0626,3.298066014089338e-06
05EF,3.298066014089338e-06
01F3,3.298066014089338e-06
0400,3.298066014089338e-06
065C,3.298066014089338e-06
0575,3.298066014089338e-06
03FB,3.298066014089338e-06
06D4,3.298066014089338e-06
06E6,3.298066014089338e-06
0151,3.298066014089338e-06
0514,3.298066014089338e-06
06C5,3.298066014089338e-06
02E5,3.298066014089338e-06
0475,3.298066014089338e-06
0032,3.298066014089338e-06
02C6,3.298066014089338e-06
01DF,3.298066014089338e-06
07FD,3.298066014089338e-06
07BB,3.298066014089338e-06
01E7,3.298066014089338e-06
0546,3.298066014089338e-06
075D,3.298066014089338e-06
07AF,3.298066014089338e-06
01FF,3.298066014089338e-06
02D9,3.298066014089338e-06
02F5,3.298066014089338e-06
06A8,3.298066014089338e-06
07F7,3.298066014089338e-06
00F5,3.298066014089338e-06
0725,3.298066014089338e-06
06C4,3.298066014089338e-06
02AA,3.298066014089338e-06
03C9,3.298066014089338e-06
0223,3.298066014089338e-06
0015,3.298066014089338e-06
03D7,3.298066014089338e-06
07F0,3.298066014089338e-06
027F,3.298066014089338e-06
0201,3.298066014089338e-06
04D1,3.298066014089338e-06
033F,3.298066014089338e-06
0526,3.298066014089338e-06
06B9,3.298066014089338e-06
0595,3.298066014089338e-06
0683,3.298066014089338e-06
0589,3.298066014089338e-06
03FA,3.298066014089338e-06
0694,3.298066014089338e-06
0615,3.298066014089338e-06
05EA,3.298066014089338e-06
00C9,3.298066014089338e-06
0237,3.298066014089338e-06
0284,3.298066014089338e-06
0716,3.298066014089338e-06
01A1,3.298066014089338e-06
0226,3.298066014089338e-06
019D,3.298066014089338e-06
069F,3.298066014089338e-06
018E,3.298066014089338e-06
03E2,3.298066014089338e-06
0618,3.298066014089338e-06
019C,3.298066014089338e-06
067C,3.298066014089338e-06
0536,3.298066014089338e-06
0671,3.298066014089338e-06
014E,3.298066014089338e-06
052B,3.298066014089338e-06
00F7,3.298066014089338e-06
0576,3.298066014089338e-06
0700,3.298066014089338e-06
0276,3.298066014089338e-06
01A3,3.298066014089338e-06
0377,3.298066014089338e-06
0532,3.298066014089338e-06
00E2,3.298066014089338e-06
01BD,3.298066014089338e-06
03D4,3.298066014089338e-06
02B1,3.298066014089338e-06
01BE,3.298066014089338e-06
0443,3.298066014089338e-06
0003,3.298066014089338e-06
068E,3.298066014089338e-06
01AA,3.298066014089338e-06
04D6,3.298066014089338e-06
04EC,3.298066014089338e-06
011B,3.298066014089338e-06
040A,3.298066014089338e-06
0372,3.298066014089338e-06
01F4,3.298066014089338e-06
0424,3.298066014089338e-06
0220,3.298066014089338e-06
0138,3.298066014089338e-06
034D,3.298066014089338e-06
00F6,3.298066014089338e-06
061A,3.298066014089338e-06
076F,3.298066014089338e-06
0470,3.298066014089338e-06
000E,3.298066014089338e-06
02D7,3.298066014089338e-06
010F,3.298066014089338e-06
064F,3.298066014089338e-06
0587,3.298066014089338e-06
0063,3.298066014089338e-06
03AF,3.298066014089338e-06
05EE,3.298066014089338e-06
0755,3.298066014089338e-06
0228,3.298066014089338e-06
05ED,3.298066014089338e-06
03AE,3.298066014089338e-06
02F2,3.298066014089338e-06
03A7,3.298066014089338e-06
0490,3.298066014089338e-06
0125,3.298066014089338e-06
0282,3.298066014089338e-06
01A9,3.298066014089338e-06
0122,3.298066014089338e-06
0439,3.298066014089338e-06
00D9,3.298066014089338e-06
0456,3.298066014089338e-06
0096,3.298066014089338e-06
0298,3.298066014089338e-06
04EE,3.298066014089338e-06
063C,3.298066014089338e-06
044E,3.298066014089338e-06
0396,3.298066014089338e-06
01BA,3.298066014089338e-06
070D,3.298066014089338e-06
041C,3.298066014089338e-06
06A6,3.298066014089338e-06
0698,3.298066014089338e-06
05B5,3.298066014089338e-06
04ED,3.298066014089338e-06
0141,3.298066014089338e-06
05C4,3.298066014089338e-06
041E,3.298066014089338e-06
0353,3.298066014089338e-06
04B9,3.298066014089338e-06
06DC,3.298066014089338e-06
0405,3.298066014089338e-06
0799,3.298066014089338e-06
07E8,3.298066014089338e-06
07D4,3.298066014089338e-06
04E7,3.298066014089338e-06
06C8,3.298066014089338e-06
0523,3.298066014089338e-06
05D7,3.298066014089338e-06
04F0,3.298066014089338e-06
03B8,3.298066014089338e-06
06FD,3.298066014089338e-06
0554,3.298066014089338e-06
052C,3.298066014089338e-06
06A0,3.298066014089338e-06
00A4,3.298066014089338e-06
069B,3.298066014089338e-06
02D1,3.298066014089338e-06
055F,3.298066014089338e-06
02BF,3.298066014089338e-06
01E1,3.298066014089338e-06
0203,3.298066014089338e-06
021D,3.298066014089338e-06
0321,3.298066014089338e-06
04D8,3.298066014089338e-06
0730,3.298066014089338e-06
0710,3.298066014089338e-06
0374,3.298066014089338e-06
008D,3.298066014089338e-06
0549,3.298066014089338e-06
0464,3.298066014089338e-06
0727,3.298066014089338e-06
01EA,3.298066014089338e-06
0234,3.298066014089338e-06
048E,3.298066014089338e-06
075F,3.298066014089338e-06
0764,3.298066014089338e-06
017A,3.298066014089338e-06
00D0,3.298066014089338e-06
0687,3.298066014089338e-06
06E7,3.298066014089338e-06
012F,3.298066014089338e-06
0747,3.298066014089338e-06
0072,3.298066014089338e-06
055D,3.298066014089338e-06
03BF,3.298066014089338e-06
0720,3.298066014089338e-06
0431,3.298066014089338e-06
0660,3.298066014089338e-06
0519,3.298066014089338e-06
0300,3.298066014089338e-06
0630,3.298066014089338e-06
055E,3.298066014089338e-06
0724,3.298066014089338e-06
01E8,3.298066014089338e-06
0009,3.298066014089338e-06
0355,3.298066014089338e-06
0461,3.298066014089338e-06
013F,3.298066014089338e-06
02F0,3.298066014089338e-06
04D0,3.298066014089338e-06
017B,3.298066014089338e-06
0639,3.298066014089338e-06
066F,3.298066014089338e-06
03B0,3.298066014089338e-06
065A,3.298066014089338e-06
05FA,3.298066014089338e-06
0436,3.298066014089338e-06
0253,3.298066014089338e-06
0181,3.298066014089338e-06
0428,3.298066014089338e-06
0653,3.298066014089338e-06
05E8,3.298066014089338e-06
0453,3.298066014089338e-06
06B4,3.298066014089338e-06
01B3,3.298066014089338e-06
042C,3.298066014089338e-06
0410,3.298066014089338e-06
04D5,3.298066014089338e-06
021E,3.298066014089338e-06
0091,1.649033007044669e-06
04AD,1.649033007044669e-06
0547,1.649033007044669e-06
0531,1.649033007044669e-06
02AE,1.649033007044669e-06
0388,1.649033007044669e-06
0446,1.649033007044669e-06
0144,1.649033007044669e-06
063B,1.649033007044669e-06
0605,1.649033007044669e-06
06B5,1.649033007044669e-06
0117,1.649033007044669e-06
0116,1.649033007044669e-06
002A,1.649033007044669e-06
0120,1.649033007044669e-06
0473,1.649033007044669e-06
006A,1.649033007044669e-06
0324,1.649033007044669e-06
06E8,1.649033007044669e-06
063A,1.649033007044669e-06
0500,1.649033007044669e-06
00F8,1.649033007044669e-06
0049,1.649033007044669e-06
06D6,1.649033007044669e-06
07D1,1.649033007044669e-06
0247,1.649033007044669e-06
0602,1.649033007044669e-06
05F0,1.649033007044669e-06
0064,1.649033007044669e-06
0011,1.649033007044669e-06
0301,1.649033007044669e-06
079D,1.649033007044669e-06
0714,1.649033007044669e-06
0124,1.649033007044669e-06
04A6,1.649033007044669e-06
0100,1.649033007044669e-06
01A2,1.649033007044669e-06
0483,1.649033007044669e-06
06E1,1.649033007044669e-06
0012,1.649033007044669e-06
0765,1.649033007044669e-06
058F,1.649033007044669e-06
02A3,1.649033007044669e-06
045B,1.649033007044669e-06
05D2,1.649033007044669e-06
0084,1.649033007044669e-06
0419,1.649033007044669e-06
02D8,1.649033007044669e-06
03B2,1.649033007044669e-06
04C2,1.649033007044669e-06
048B,1.649033007044669e-06
0398,1.649033007044669e-06
0442,1.649033007044669e-06
05CB,1.649033007044669e-06
07C2,1.649033007044669e-06
05A3,1.649033007044669e-06
05B9,1.649033007044669e-06
05E0,1.649033007044669e-06
00B7,1.649033007044669e-06
022A,1.649033007044669e-06
05EC,1.649033007044669e-06
05C9,1.649033007044669e-06
044D,1.649033007044669e-06
02F4,1.649033007044669e-06
0312,1.649033007044669e-06
0560,1.649033007044669e-06
0289,1.649033007044669e-06
022C,1.649033007044669e-06
0647,1.649033007044669e-06
0039,1.649033007044669e-06
03F6,1.649033007044669e-06
005A,1.649033007044669e-06
04E4,1.649033007044669e-06
0318,1.649033007044669e-06
0507,1.649033007044669e-06
0779,1.649033007044669e-06
00FA,1.649033007044669e-06
035E,1.649033007044669e-06
00E7,1.649033007044669e-06
04C8,1.649033007044669e-06
0188,1.649033007044669e-06
0776,1.649033007044669e-06
052A,1.649033007044669e-06
00CC,1.649033007044669e-06
068D,1.649033007044669e-06
03E8,1.649033007044669e-06
01B2,1.649033007044669e-06
0073,1.649033007044669e-06
061C,1.649033007044669e-06
0172,1.649033007044669e-06
045D,1.649033007044669e-06
07EA,1.649033007044669e-06
0239,1.649033007044669e-06
03F9,1.649033007044669e-06
064E,1.649033007044669e-06
06A5,1.649033007044669e-06
05E3,1.649033007044669e-06
00B6,1.649033007044669e-06
04C9,1.649033007044669e-06
018B,1.649033007044669e-06
07B0,1.649033007044669e-06
05C8,1.649033007044669e-06
0423,1.649033007044669e-06
03AB,1.649033007044669e-06
0693,1.649033007044669e-06
0399,1.649033007044669e-06
043C,1.649033007044669e-06
06C9,1.649033007044669e-06
0484,1.649033007044669e-06
0573,1.649033007044669e-06
0543,1.649033007044669e-06
0139,1.649033007044669e-06
04B2,1.649033007044669e-06
02F9,1.649033007044669e-06
0623,1.649033007044669e-06
07D6,1.649033007044669e-06
0014,1.649033007044669e-06
0369,1.649033007044669e-06
00B4,1.649033007044669e-06
022E,1.649033007044669e-06
041F,1.649033007044669e-06
0796,1.649033007044669e-06
0280,1.649033007044669e-06
0113,1.649033007044669e-06
0302,1.649033007044669e-06
06F2,1.649033007044669e-06
07FA,1.649033007044669e-06
057C,1.649033007044669e-06
00BD,1.649033007044669e-06
0337,1.649033007044669e-06
040B,1.649033007044669e-06
036B,1.649033007044669e-06
0344,1.649033007044669e-06
029D,1.649033007044669e-06
05C0,1.649033007044669e-06
07A0,1.649033007044669e-06
062C,1.649033007044669e-06
058E,1.649033007044669e-06
0320,1.649033007044669e-06
0059,1.649033007044669e-06
0506,1.649033007044669e-06
04C3,1.649033007044669e-06
01D8,1.649033007044669e-06
0570,1.649033007044669e-06
0772,1.649033007044669e-06
050D,1.649033007044669e-06
011E,1.649033007044669e-06
0349,1.649033007044669e-06
0489,1.649033007044669e-06
0427,1.649033007044669e-06
06D9,1.649033007044669e-06
0732,1.649033007044669e-06
07E0,1.649033007044669e-06
0508,1.649033007044669e-06
00CB,1.649033007044669e-06
042A,1.649033007044669e-06
0162,1.649033007044669e-06
07C3,1.649033007044669e-06
0670,1.649033007044669e-06
0297,1.649033007044669e-06
008A,1.649033007044669e-06
0682,1.649033007044669e-06
0404,1.649033007044669e-06
003B,1.649033007044669e-06
006E,1.649033007044669e-06
0135,1.649033007044669e-06
009B,1.649033007044669e-06
037A,1.649033007044669e-06
0751,1.649033007044669e-06
0134,1.649033007044669e-06
07A6,1.649033007044669e-06
05C3,1.649033007044669e-06
06AB,1.649033007044669e-06
062B,1.649033007044669e-06
066B,1.649033007044669e-06
00F3,1.649033007044669e-06
009A,1.649033007044669e-06
00E5,1.649033007044669e-06
0010,1.649033007044669e-06
0209,1.649033007044669e-06
004C,1.649033007044669e-06
0678,1.649033007044669e-06
073C,1.649033007044669e-06
0649,1.649033007044669e-06
072A,1.649033007044669e-06
058A,1.649033007044669e-06
0706,1.649033007044669e-06
047D,1.649033007044669e-06
0045,1.649033007044669e-06
05AD,1.649033007044669e-06
0586,1.649033007044669e-06
0227,1.649033007044669e-06
016B,1.649033007044669e-06
06B1,1.649033007044669e-06
01ED,1.649033007044669e-06
03EF,1.649033007044669e-06
02CB,1.649033007044669e-06
03EC,1.649033007044669e-06
07B3,1.649033007044669e-06
00D5,1.649033007044669e-06
04FD,1.649033007044669e-06
0564,1.649033007044669e-06
07F5,1.649033007044669e-06
01A0,1.649033007044669e-06
0212,1.649033007044669e-06
0166,1.649033007044669e-06
0217,1.649033007044669e-06
0426,1.649033007044669e-06
0087,1.649033007044669e-06
05A8,1.649033007044669e-06
0773,1.649033007044669e-06
04BB,1.649033007044669e-06
0447,1.649033007044669e-06
05C5,1.649033007044669e-06
00C3,1.649033007044669e-06
033D,1.649033007044669e-06
0271,1.649033007044669e-06
0711,1.649033007044669e-06
0702,1.649033007044669e-06
02B7,1.649033007044669e-06
05F5,1.649033007044669e-06
07F2,1.649033007044669e-06
053E,1.649033007044669e-06
039E,1.649033007044669e-06
0635,1.649033007044669e-06
058B,1.649033007044669e-06
02C4,1.649033007044669e-06
001C,1.649033007044669e-06
057B,1.649033007044669e-06
016A,1.649033007044669e-06
0107,1.649033007044669e-06
033C,1.649033007044669e-06
06FA,1.649033007044669e-06
0169,1.649033007044669e-06
03A1,1.649033007044669e-06
075B,1.649033007044669e-06
0663,1.649033007044669e-06
0259,1.649033007044669e-06
069A,1.649033007044669e-06
0704,1.649033007044669e-06
00EF,1.649033007044669e-06
03C5,1.649033007044669e-06
0412,1.649033007044669e-06
07C6,1.649033007044669e-06
07E3,1.649033007044669e-06
0275,1.649033007044669e-06
